id,name,neighbourhood_group_cleansed,neighbourhood_cleansed,room_type,price_num,availability_365,reviews_per_month,number_of_reviews,ghost_prob
48587319,Sonder Chambers | Queen Room w/ Terrace,Manhattan,Midtown,Private room,574,168,0.02,1,0.3886838988738563
1255128131468529400,Forest Hills home up to 9 people,Queens,Forest Hills,Entire home/apt,403,365,0.08,1,0.3883640254041692
1369595979806011600,"Blueground | Clinton Hill, pool & w/d, nr park",Brooklyn,Clinton Hill,Entire home/apt,284,303,0.43,1,0.3882386537566496
714528682440070400,West 57Th Street By Hilton - 1 Bedroom Plus,Manhattan,Midtown,Private room,860,89,0.77,1,0.3879064355037496
983486077767415400,Comfortable Private Room | Williamsburg,Brooklyn,Williamsburg,Private room,78,325,0.05,1,0.38750472875464215
1273897940988961500,Spacious Royal Room in Bright Renovated Apartment,Manhattan,Washington Heights,Private room,79,327,0.33,1,0.38706833503513177
30392649,"Blueground | Midtown E, office nook & doorman",Manhattan,Kips Bay,Entire home/apt,331,0,0.01,1,0.38701041529214064
1375582947374609e3,LAST ROOM! Bright Private room | Manhattan,Manhattan,Upper West Side,Private room,75,317,0.37,1,0.38695562746865914
1177647700690140400,Bright 2BR A Few Blocks from Empire State Building,Manhattan,Kips Bay,Entire home/apt,404,337,0.4,1,0.38682604622952527
767207240487627400,HUGE HD TV Room 21 Min to Manhattan #374,Brooklyn,Bushwick,Private room,77,365,0.03,1,0.3866441615537692
613045587854720400,Apartamento de nyc cómodo,Manhattan,Washington Heights,Private room,250,365,0.06,2,0.38632773016649974
821030948961436e3,75-5C 3BR Brand New Luxury Duplex W&D Elevator,Manhattan,Upper East Side,Entire home/apt,449,327,0.17,1,0.3859899185530063
54050973,"Bright Greenpoint Stay | Near River, Train & Eats",Brooklyn,Greenpoint,Private room,82,346,0.12,1,0.38578489110351
1397153262072526800,319-B Sleek Modern 1BR w/ outdoor space Union Squa,Manhattan,Gramercy,Entire home/apt,277,309,1,1,0.3853330303992222
53425369,"Blueground | LIC, gym & pool, nr East River",Queens,Long Island City,Entire home/apt,373,5,0.05,1,0.38519712837108794
46480144,"Blueground | Sutton Pl, gym, nr Central Park",Manhattan,Midtown,Entire home/apt,472,178,0.03,1,0.38492455990445396
45087490,Private Modern Luxury Apartment with Outdoor Space,Bronx,Morris Heights,Entire home/apt,203,364,0.02,1,0.38481214485641513
1153791643860209e3,Contemporary 3BR 1.5 Bathroom in Hudson Heights,Manhattan,Washington Heights,Entire home/apt,150,317,0.07,1,0.38477903233440436
752655549882355600,"Blueground | E Village, w/d & balcony, nr Gramercy",Manhattan,East Village,Entire home/apt,227,93,0.03,1,0.3841890980389563
958668605542636e3,48-4RE Brand New 1BR Prime Midtown West WD,Manhattan,Hell's Kitchen,Entire home/apt,261,348,0.04,1,0.3838556039272435
950150663573223e3,Studio apartment on Wall Street,Manhattan,Financial District,Entire home/apt,211,365,0.04,1,0.3836512337247422
1258990448060451600,Lovely Comfy Room w/ RokuTV,Brooklyn,Bedford-Stuyvesant,Private room,81,363,0.49,1,0.38345635151862295
983429000121858400,Garden Place II by RoveTravel | 4BR Historic Apt,Brooklyn,Brooklyn Heights,Entire home/apt,579,142,0.1,1,0.3833007459149933
1353727215471201500,Simple Private Room #1114 C,Manhattan,Midtown,Private room,80,159,1,1,0.38308178624654343
1315245332784118e3,"Blueground | Midtown West, gym & w/d, nr museum",Manhattan,Hell's Kitchen,Entire home/apt,331,306,0.2,1,0.38281931901224614
711610182466435200,Renovated 2BR in West Harlem - Columbia University,Manhattan,Harlem,Entire home/apt,326,364,0.04,1,0.38268972683108454
1047222024885820300,"HUGE full Wburg loft, private, 12ft ceilings!",Brooklyn,Williamsburg,Entire home/apt,599,270,0.05,1,0.38258788616205275
955642047468711e3,"Blueground | East Village, balcony, nr nightlife",Manhattan,East Village,Entire home/apt,333,306,0.04,1,0.3824489116599783
868570518187338500,"Blueground | UWS, doorman, gym, near 1 line",Manhattan,Upper West Side,Entire home/apt,315,205,1,1,0.38225160198188224
35580609,Loft best block in East Village,Manhattan,East Village,Entire home/apt,960,364,0.04,1,0.3819800870431189
899019513347024300,10min walk to Queens mall @Grand Ave,Queens,Elmhurst,Private room,50,60,0.04,1,0.3817250089748089
30394622,"Blueground | Chelsea, office nook, balcony",Manhattan,Chelsea,Entire home/apt,377,34,0.03,1,0.38157466862272366
1061633131713767700,Kitchenette for easy in-room meal prep,Queens,Flushing,Private room,282,113,0.1,1,0.3814611926542228
894322542386341e3,Gotham House II by RoveTravel | 3BR Lux Duplex,Manhattan,Hell's Kitchen,Entire home/apt,549,322,0.04,1,0.38134565733187425
923241683452324200,403-3C Newly renovated 3br in prime UES,Manhattan,Upper East Side,Entire home/apt,377,315,0.12,1,0.38088234239261287
1005699715476633e3,403-4C New 3br/2baths prime ues,Manhattan,Upper East Side,Entire home/apt,377,353,0.3,1,0.38088234239261287
39548285,Two Bedroom in Charming Greenwich Village,Manhattan,West Village,Entire home/apt,574,323,0.01,1,0.38018420359738914
616588223686232600,Bright and airy Brooklyn Pad,Brooklyn,Bushwick,Private room,64,365,0.04,1,0.3801577917927729
49491879,"Blueground | UES, elevator, gym, coworking spaces",Manhattan,Upper East Side,Entire home/apt,329,300,0.03,1,0.3801417950096337
994791843427497700,"Blueground | UWS, gym, close to central park",Manhattan,Upper West Side,Entire home/apt,306,247,0.07,1,0.3800896625100788
1004979528339732200,"2 Pet-Friendly Units, 2 Queen Room at Radio Hotel",Manhattan,Washington Heights,Hotel room,492,239,0.12,2,0.3800885859241833
53602634,Comfortable rooms with attached bathroom. 415,Manhattan,Midtown,Private room,100,336,0.03,1,0.3800405043661561
1288458900430568200,Roomrs - Comfy 2 BR Unit Kips Bay,Manhattan,Kips Bay,Entire home/apt,244,337,1,1,0.37948537918089265
939887136280503200,Bungalow blvd NYC,Bronx,Tremont,Private room,222,365,0.07,1,0.3794055423148333
836929065600380900,Central Park: 2BR w/ Doorman & Elevator,Manhattan,Midtown,Entire home/apt,182,120,0.04,1,0.3793252699515865
28431924,"A Brooklyn Loft in Sunset Park, near Industry City",Brooklyn,Sunset Park,Entire home/apt,363,305,0.02,1,0.37926991515199016
979452911734968200,"Blueground | Chelsea, elevator & w/d, nr Flatiron",Manhattan,Chelsea,Entire home/apt,365,155,0.05,1,0.37916408245724637
756340118753059700,"Blueground | UWS, elevator & w/d, nr Central Park",Manhattan,Upper West Side,Entire home/apt,336,275,0.05,1,0.379147767718668
1043992168755579600,"Blueground | Midtown, doorman, nr theater district",Manhattan,Theater District,Entire home/apt,431,226,0.07,1,0.37901861242683327
881308253613816800,CentralPark big 2BD Washer&Dryer,Manhattan,Upper West Side,Entire home/apt,1000,91,0.04,1,0.3790008276008923
45427869,"Blueground | UES, gym, doorman, stunning roof",Manhattan,Upper East Side,Entire home/apt,322,317,0.02,1,0.3785407272442173
1394257235363210800,Convenient Private Room #181 D,Manhattan,Upper East Side,Private room,61,159,1,1,0.3782973351157572
838864017534757100,"Blueground | Midtown W, gym, w/d & doorman",Manhattan,Hell's Kitchen,Entire home/apt,316,77,0.06,1,0.37795004375774377
1470296776098945300,Loft Apartment in Bushwick,Brooklyn,Bedford-Stuyvesant,Entire home/apt,181,152,0.57,1,0.3779240900717803
30387495,"Blueground | UWS, doorman & fitness center",Manhattan,Upper West Side,Entire home/apt,329,207,0.02,1,0.37758198942454535
1401402307879769600,"Blueground | Manhattan Valley, AC, nr park",Manhattan,Upper West Side,Entire home/apt,239,335,0.18,1,0.37752766868886367
50241151,"Bedroom facing rear of building, 15 mins to City!",Brooklyn,Bushwick,Private room,52,278,0.32,1,0.37743981451493497
1318088861115876e3,"Blueground | LIC, pool & w/d, nr Gantry Park",Queens,Long Island City,Entire home/apt,342,147,0.19,1,0.377360687256562
714527856020761500,West 57Th Street By Hilton - 1 Bedroom,Manhattan,Midtown,Private room,666,87,0.34,1,0.37674016964054396
1132520611563029500,Exclusive One-Bedroom in Greenpoint,Brooklyn,Greenpoint,Entire home/apt,276,345,0.08,1,0.3766743533045246
1121085081120589800,138 Bowery 2bed 2bath,Manhattan,Little Italy,Entire home/apt,290,222,0.08,1,0.37612374421677425
47210461,"Blueground | Midtown E, w/d, nr Central Park",Manhattan,Midtown,Entire home/apt,466,317,0.04,1,0.37605673032535253
1014607070981548300,626 10th avenue apartment,Manhattan,Hell's Kitchen,Entire home/apt,286,236,0.08,1,0.37601549540988344
792797538929761300,1435-4 I 3 Bedrooms 2 Bath W/D Prime Upper east,Manhattan,Upper East Side,Entire home/apt,392,311,0.04,1,0.3758775847930527
775404417497255e3,"Spacious Boutique Studio Apt, 24/7 Onsite team",Manhattan,Midtown,Entire home/apt,687,302,0.03,1,0.37575911289638986
696897568852506900,"Blueground | SoHo, w/d & balcony, nr groceries",Manhattan,Nolita,Entire home/apt,348,306,0.07,1,0.3757319068464055
1080453335264829700,Highline Terrace by Rove Travel | 2BR Chelsea Apt,Manhattan,Chelsea,Entire home/apt,590,246,0.05,1,0.3757098953276647
730146657324424700,"Blueground | Kips Bay, doorman & w/d, nr E River",Manhattan,Kips Bay,Entire home/apt,316,185,0.07,1,0.3756245702358379
1400012793380682500,Exclusive Apartment 716 | Shared Bathroom,Manhattan,Midtown,Entire home/apt,111,128,0.23,1,0.3755266210123506
7368173,Lovely Brooklyn Brownstone,Brooklyn,Park Slope,Entire home/apt,643,364,0.02,1,0.3751919491508958
35267302,PRIVATE Bathroom. 5min to subway+huge living,Queens,Woodside,Private room,66,29,0.04,1,0.37503618549896756
26991656,"Designer Penthouse,",Manhattan,Midtown,Entire home/apt,925,296,0.03,1,0.3748415303088593
1415780237379499e3,"Blueground | Lincoln Sq, gym & w/d, nr park",Manhattan,Upper West Side,Entire home/apt,315,303,0.83,1,0.37435607854182734
895852155449630100,STILExROVE by RoveTravel Tribeca Loft with Terrace,Manhattan,Tribeca,Entire home/apt,830,286,0.04,1,0.3742366548660749
1194347621025057500,Coastal Full Bed Retreat,Queens,Bayswater,Private room,72,360,0.08,1,0.3741009350530303
623514517668546200,"Blueground | Midtown W, doorman, nr Times Sq",Manhattan,Hell's Kitchen,Entire home/apt,300,219,0.03,1,0.37409556089360235
1064590410286935200,Private Room and En Suite Bathroom in Brooklyn!,Brooklyn,Bushwick,Private room,200,270,0.07,1,0.3740641459016894
861436290141272200,"Large Room, w/ Terrace, Private elevator, Gym #293",Brooklyn,Prospect-Lefferts Gardens,Private room,53,365,0.05,1,0.3739987519708812
1458194196318037800,Heart of NYC | Walk Everywhere. Free Breakfast.,Manhattan,Midtown,Private room,790,180,0.46,1,0.3739767677150834
1516003878001801700,Residence Heritage Family Dream Duplex & Backyard,Manhattan,Midtown,Entire home/apt,1000,331,1,1,0.3737650406434518
823377990550060400,Midtown West Furnished Apartment 3BR Perfect Share,Manhattan,Hell's Kitchen,Entire home/apt,233,266,0.08,1,0.37372085435236835
1341301615407586800,Stylish 5BR apt Central Park,Manhattan,East Harlem,Entire home/apt,372,365,0.21,1,0.3736498837173352
31726939,"Blueground | Tribeca, roof deck, indoor pool",Manhattan,Tribeca,Entire home/apt,401,304,0.04,1,0.373642593763592
1020340862401523800,Lovely ROOM,Brooklyn,Bushwick,Private room,56,269,0.06,1,0.37352303023157224
877508466982043900,Murray Hill NYC Fully Furnished 1 Bedroom Apt,Manhattan,Kips Bay,Entire home/apt,307,351,1,1,0.3729041823757232
892153575639889500,Ivy by RoveTravel | Lux 2 BR Huge Private Outdoors,Manhattan,Washington Heights,Entire home/apt,180,365,0.04,1,0.37263761632132913
47281460,One bedroom suite in Classic NYC Brownstone,Manhattan,East Harlem,Private room,302,365,0.02,1,0.37257216662579906
1288477502663878700,"Roomrs - Charming 3BR unit in Midtown, New York",Manhattan,Murray Hill,Entire home/apt,220,60,0.1,1,0.3724086400519001
730151695984674600,"Blueground | Kips Bay, doorman & w/d, nr E River",Manhattan,Kips Bay,Entire home/apt,302,305,0.03,1,0.3722705293750554
1284082088801058800,Stylish Room in Heritage,Manhattan,East Harlem,Private room,68,293,0.09,1,0.37220774630206055
30062290,Elegance Comfy Apartment !,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,140,90,0.07,1,0.37211780341761336
818852366357722800,Your home in Brooklyn,Brooklyn,East Flatbush,Entire home/apt,160,365,0.03,1,0.37204196315021415
1451404276020688400,"Blueground | Murray Hill, washer, nr Bryant Park",Manhattan,Murray Hill,Entire home/apt,274,184,0.34,1,0.3719655702895143
995136216928863e3,chiltown,Bronx,Wakefield,Entire home/apt,160,365,0.19,1,0.37185351895361357
1409436664065007e3,Bright 2BR apt near Central Park: Laundry&Elevator,Manhattan,Harlem,Entire home/apt,244,319,0.21,1,0.3716915802246708
824027183533763700,Lovely 2-bedroom * Renovated *Midtown West,Manhattan,Hell's Kitchen,Entire home/apt,149,301,0.16,1,0.3716171754698947
1229657495609120800,Prince by Rove Travel | 2BR SoHo Condo w/Terrace,Manhattan,SoHo,Entire home/apt,836,241,0.09,1,0.37148992473176146
1116772957632397800,26-3A  Oversize studio Gramercy W/D in Unit Outdoo,Manhattan,Kips Bay,Entire home/apt,228,269,0.23,1,0.37148865992307456
903068061959225200,107Studio Events/Theater/Karaoke,Manhattan,East Harlem,Entire home/apt,483,365,0.04,1,0.3707944331808486
1137707637749447e3,Prime UES Studio W/D In-unit,Manhattan,Upper East Side,Entire home/apt,264,317,0.12,1,0.37070326211626337
932658646851116900,Discover a Hidden Gem,Brooklyn,Bergen Beach,Entire home/apt,530,365,0.04,1,0.37057535768139216
45732456,Cozy Brooklyn apartment 1min walk from Train,Brooklyn,Bedford-Stuyvesant,Entire home/apt,108,61,0.02,1,0.370109630308832
766867327829311900,{•Near Manhattan•}.Incredible Sanctuary,Brooklyn,Bushwick,Entire home/apt,232,365,0.03,1,0.36998212402761915
44166880,Luxury 3BR 2BTH in Murray Hill,Manhattan,Murray Hill,Entire home/apt,478,364,0.02,1,0.369820440248975
715332535821520800,The Quin By Hilton - Studio Premier,Manhattan,Midtown,Private room,717,270,0.75,1,0.3696217149886582
1007668452792896600,"HDTV room, Private Bathroom, gym, laundry, AC #619",Brooklyn,Bushwick,Private room,55,123,0.16,1,0.36957563411592287
1497271055795164700,Brooklyn Brydge II,Brooklyn,East New York,Entire home/apt,188,312,0.91,1,0.36955392156393946
1195285672281327e3,ladybird apt,Queens,Queens Village,Entire home/apt,75,346,0.08,1,0.3694646943654384
30389147,"Blueground | Chelsea, balcony, doorman & gym",Manhattan,Chelsea,Entire home/apt,356,346,0.01,1,0.3694531809652228
31584089,"Blueground | Hudson Yards, gym & doorman, nr MSG",Manhattan,Chelsea,Entire home/apt,320,211,0.19,1,0.3694220941301781
1029667664595611100,"Blueground | Midtown E, pool & gym, near park",Manhattan,Midtown,Entire home/apt,425,303,0.06,1,0.36925656369396337
960802474144312700,King Room - 1 bed,Manhattan,Midtown,Private room,546,119,0.04,1,0.3690482911744279
1011187858986701800,"HDTV room, Private Bathroom, gym, laundry, AC #620",Brooklyn,Bushwick,Private room,49,269,0.05,1,0.36892382041703786
762235443968582300,Spacious 3 bedroom with parking,Queens,Flushing,Entire home/apt,350,363,0.03,1,0.3684904829384583
879619982852256400,48-5FE Brand New 2BR in prime Midtown - W/D,Manhattan,Hell's Kitchen,Entire home/apt,289,298,0.09,1,0.3684001934648614
1092077852530007700,Historic 5BR Brooklyn Gem | Modern Interior Inside,Brooklyn,Bedford-Stuyvesant,Entire home/apt,220,269,0.12,1,0.36831102781886293
957946390155047400,3BR Apartment w/ East River View near NYU Medical,Manhattan,Murray Hill,Entire home/apt,347,306,0.07,1,0.36815350043119816
765281056980264400,83-2FE UES Central Park Newly Furnished Studio,Manhattan,Upper East Side,Entire home/apt,263,358,0.04,1,0.36775999246036556
1381449297894159400,Luxurious Harlem Home W. Modern Amenities & Patio!,Manhattan,Harlem,Entire home/apt,434,365,0.33,1,0.3676678500852788
1294388669495955e3,Room w/ Kitchenette next to a Broadway Theater,Manhattan,Upper West Side,Entire home/apt,612,183,0.1,1,0.3675679864078243
1286235718022471e3,Central 1room in a 5br Apt steps from SoHo,Manhattan,Lower East Side,Private room,64,313,0.1,1,0.36742615035687054
1016151137833274900,Two huge bedroom suites,Manhattan,Harlem,Entire home/apt,400,365,0.06,1,0.36739385822163595
1143344291552560100,East 35 Str 2 Bedrooms,Manhattan,Murray Hill,Entire home/apt,149,269,0.07,1,0.3673733102604247
49089488,Lamartine Chelsea 2C,Manhattan,Chelsea,Private room,253,344,0.18,1,0.36725978232833
51071045,"Great for families! By Central park, Time Square &",Manhattan,Upper West Side,Private room,550,188,0.02,1,0.36712977873538394
1537609123779793e3,Upscale 3-Bedroom Oasis in Manhattan’s FiDi,Manhattan,Financial District,Private room,914,96,1,1,0.36698451751397065
46113799,"Blueground | Midtown, elevator, nr Rockefeller",Manhattan,Midtown,Entire home/apt,274,268,0.02,1,0.36686752817820517
1468805256133643800,105- 4BR in the Heart of the East Village,Manhattan,East Village,Entire home/apt,398,276,1,1,0.3668071950432884
1285410521873706500,"Blueground | Midtown West, gym, nr Central Park",Manhattan,Midtown,Entire home/apt,410,286,0.1,1,0.3666177639121463
1496743025259819300,3bd/3bath Penthouse with balcony,Brooklyn,Greenpoint,Entire home/apt,554,299,1,1,0.3662471571131492
43203702,5 star duplex & Private garden! Short & long Term,Manhattan,Upper West Side,Entire home/apt,803,363,0.02,1,0.366217812238566
1303859613356603100,Penthouse with roof,Manhattan,Gramercy,Private room,675,364,0.83,1,0.3661127953211509
43509173,Room in Ocean Hill,Brooklyn,Bushwick,Entire home/apt,100,365,0.04,1,0.36592343819140755
1007225552327203200,1290-8 New Renovated 2 Bedrooms in UES,Manhattan,Upper East Side,Entire home/apt,314,353,0.05,1,0.3658540983482329
1254401172970301700,75-1D 1BR prime UES W/D the unit Best Value,Manhattan,Upper East Side,Entire home/apt,317,291,0.73,1,0.3658458557422912
920363020026592100,Furnished Standard Single – West 30th St,Manhattan,Chelsea,Private room,83,313,1,1,0.36577310926103346
1422636772563273200,Brooklyn Getaway Guest Suite,Brooklyn,East Flatbush,Private room,225,158,1,1,0.3656452132445654
1138290291631438300,Convenient Apartment #136,Manhattan,Hell's Kitchen,Entire home/apt,131,171,0.32,1,0.3652166406280541
